         Step axial_stra... axial_stre... 
 3.890000e+04 -1.691358e-03 -1.647553e+08 
 3.891000e+04 -1.691848e-03 -1.648030e+08 
 3.892000e+04 -1.692338e-03 -1.648507e+08 
 3.893000e+04 -1.692828e-03 -1.648984e+08 
 3.894000e+04 -1.693318e-03 -1.649461e+08 
 3.895000e+04 -1.693808e-03 -1.649939e+08 
 3.896000e+04 -1.694298e-03 -1.650416e+08 
 3.897000e+04 -1.694788e-03 -1.650893e+08 
 3.898000e+04 -1.695278e-03 -1.651370e+08 
 3.899000e+04 -1.695768e-03 -1.651847e+08 
 3.900000e+04 -1.696258e-03 -1.652324e+08 
 3.901000e+04 -1.696749e-03 -1.652801e+08 
 3.902000e+04 -1.697239e-03 -1.653278e+08 
 3.903000e+04 -1.697729e-03 -1.653756e+08 
 3.904000e+04 -1.698219e-03 -1.654233e+08 
 3.905000e+04 -1.698709e-03 -1.654710e+08 
 3.906000e+04 -1.699199e-03 -1.655187e+08 
 3.907000e+04 -1.699689e-03 -1.655664e+08 
 3.908000e+04 -1.700179e-03 -1.656141e+08 
 3.909000e+04 -1.700669e-03 -1.656618e+08 
 3.910000e+04 -1.701159e-03 -1.657095e+08 
 3.911000e+04 -1.701649e-03 -1.657573e+08 
 3.912000e+04 -1.702139e-03 -1.658050e+08 
 3.913000e+04 -1.702629e-03 -1.658527e+08 
 3.914000e+04 -1.703120e-03 -1.659004e+08 
 3.915000e+04 -1.703610e-03 -1.659481e+08 
 3.916000e+04 -1.704100e-03 -1.659958e+08 
 3.917000e+04 -1.704590e-03 -1.660435e+08 
 3.918000e+04 -1.705080e-03 -1.660912e+08 
 3.919000e+04 -1.705570e-03 -1.661389e+08 
 3.920000e+04 -1.706060e-03 -1.661867e+08 
 3.921000e+04 -1.706550e-03 -1.662344e+08 
 3.922000e+04 -1.707040e-03 -1.662821e+08 
 3.923000e+04 -1.707530e-03 -1.663298e+08 
 3.924000e+04 -1.708020e-03 -1.663775e+08 
 3.925000e+04 -1.708510e-03 -1.664252e+08 
 3.926000e+04 -1.709000e-03 -1.664729e+08 
 3.927000e+04 -1.709491e-03 -1.665206e+08 
 3.928000e+04 -1.709981e-03 -1.665683e+08 
 3.929000e+04 -1.710471e-03 -1.666161e+08 
 3.930000e+04 -1.710961e-03 -1.666638e+08 
 3.931000e+04 -1.711451e-03 -1.667115e+08 
 3.932000e+04 -1.711941e-03 -1.667592e+08 
 3.933000e+04 -1.712431e-03 -1.668069e+08 
 3.934000e+04 -1.712921e-03 -1.668546e+08 
 3.935000e+04 -1.713411e-03 -1.669023e+08 
 3.936000e+04 -1.713901e-03 -1.669500e+08 
 3.937000e+04 -1.714391e-03 -1.669978e+08 
 3.938000e+04 -1.714881e-03 -1.670455e+08 
 3.939000e+04 -1.715371e-03 -1.670932e+08 
 3.940000e+04 -1.715862e-03 -1.671409e+08 
 3.941000e+04 -1.716352e-03 -1.671886e+08 
 3.942000e+04 -1.716842e-03 -1.672363e+08 
 3.943000e+04 -1.717332e-03 -1.672840e+08 
 3.944000e+04 -1.717822e-03 -1.673317e+08 
 3.945000e+04 -1.718312e-03 -1.673795e+08 
 3.946000e+04 -1.718802e-03 -1.674272e+08 
 3.947000e+04 -1.719292e-03 -1.674749e+08 
 3.948000e+04 -1.719782e-03 -1.675226e+08 
 3.949000e+04 -1.720272e-03 -1.675703e+08 
 3.950000e+04 -1.720762e-03 -1.676180e+08 
 3.951000e+04 -1.721252e-03 -1.676657e+08 
 3.952000e+04 -1.721743e-03 -1.677134e+08 
 3.953000e+04 -1.722233e-03 -1.677612e+08 
 3.954000e+04 -1.722723e-03 -1.678089e+08 
 3.955000e+04 -1.723213e-03 -1.678566e+08 
 3.956000e+04 -1.723703e-03 -1.679043e+08 
 3.957000e+04 -1.724193e-03 -1.679520e+08 
 3.958000e+04 -1.724683e-03 -1.679997e+08 
 3.959000e+04 -1.725173e-03 -1.680474e+08 
 3.960000e+04 -1.725663e-03 -1.680951e+08 
 3.961000e+04 -1.726153e-03 -1.681428e+08 
 3.962000e+04 -1.726643e-03 -1.681905e+08 
 3.963000e+04 -1.727133e-03 -1.682383e+08 
 3.964000e+04 -1.727623e-03 -1.682860e+08 
 3.965000e+04 -1.728114e-03 -1.683337e+08 
 3.966000e+04 -1.728604e-03 -1.683814e+08 
 3.967000e+04 -1.729094e-03 -1.684291e+08 
 3.968000e+04 -1.729584e-03 -1.684768e+08 
 3.969000e+04 -1.730074e-03 -1.685245e+08 
 3.970000e+04 -1.730564e-03 -1.685722e+08 
 3.971000e+04 -1.731054e-03 -1.686199e+08 
 3.972000e+04 -1.731544e-03 -1.686677e+08 
 3.973000e+04 -1.732034e-03 -1.687154e+08 
 3.974000e+04 -1.732524e-03 -1.687631e+08 
 3.975000e+04 -1.733014e-03 -1.688108e+08 
 3.976000e+04 -1.733504e-03 -1.688585e+08 
 3.977000e+04 -1.733994e-03 -1.689062e+08 
 3.978000e+04 -1.734485e-03 -1.689539e+08 
 3.979000e+04 -1.734975e-03 -1.690016e+08 
 3.980000e+04 -1.735465e-03 -1.690494e+08 
 3.981000e+04 -1.735955e-03 -1.690971e+08 
 3.982000e+04 -1.736445e-03 -1.691448e+08 
 3.983000e+04 -1.736935e-03 -1.691925e+08 
 3.984000e+04 -1.737425e-03 -1.692402e+08 
 3.985000e+04 -1.737915e-03 -1.692879e+08 
 3.986000e+04 -1.738405e-03 -1.693356e+08 
 3.987000e+04 -1.738895e-03 -1.693833e+08 
 3.988000e+04 -1.739385e-03 -1.694311e+08 
 3.989000e+04 -1.739875e-03 -1.694788e+08 
 3.990000e+04 -1.740366e-03 -1.695265e+08 
 3.991000e+04 -1.740856e-03 -1.695742e+08 
 3.992000e+04 -1.741346e-03 -1.696219e+08 
 3.993000e+04 -1.741836e-03 -1.696696e+08 
 3.994000e+04 -1.742326e-03 -1.697173e+08 
 3.995000e+04 -1.742816e-03 -1.697650e+08 
 3.996000e+04 -1.743306e-03 -1.698127e+08 
 3.997000e+04 -1.743796e-03 -1.698604e+08 
 3.998000e+04 -1.744286e-03 -1.699082e+08 
 3.999000e+04 -1.744776e-03 -1.699559e+08 
 4.000000e+04 -1.745266e-03 -1.700036e+08 
 4.001000e+04 -1.745756e-03 -1.700513e+08 
 4.002000e+04 -1.746246e-03 -1.700990e+08 
 4.003000e+04 -1.746737e-03 -1.701467e+08 
 4.004000e+04 -1.747227e-03 -1.701944e+08 
 4.005000e+04 -1.747717e-03 -1.702421e+08 
 4.006000e+04 -1.748207e-03 -1.702898e+08 
 4.007000e+04 -1.748697e-03 -1.703375e+08 
 4.008000e+04 -1.749187e-03 -1.703853e+08 
 4.009000e+04 -1.749677e-03 -1.704330e+08 
 4.010000e+04 -1.750167e-03 -1.704807e+08 
 4.011000e+04 -1.750657e-03 -1.705284e+08 
 4.012000e+04 -1.751147e-03 -1.705761e+08 
 4.013000e+04 -1.751637e-03 -1.706238e+08 
 4.014000e+04 -1.752127e-03 -1.706715e+08 
 4.015000e+04 -1.752618e-03 -1.707192e+08 
 4.016000e+04 -1.753108e-03 -1.707670e+08 
 4.017000e+04 -1.753598e-03 -1.708147e+08 
 4.018000e+04 -1.754088e-03 -1.708624e+08 
 4.019000e+04 -1.754578e-03 -1.709101e+08 
 4.020000e+04 -1.755068e-03 -1.709578e+08 
 4.021000e+04 -1.755558e-03 -1.710055e+08 
 4.022000e+04 -1.756048e-03 -1.710532e+08 
 4.023000e+04 -1.756538e-03 -1.711009e+08 
 4.024000e+04 -1.757028e-03 -1.711486e+08 
 4.025000e+04 -1.757518e-03 -1.711964e+08 
 4.026000e+04 -1.758008e-03 -1.712441e+08 
 4.027000e+04 -1.758499e-03 -1.712918e+08 
 4.028000e+04 -1.758989e-03 -1.713395e+08 
 4.029000e+04 -1.759479e-03 -1.713872e+08 
 4.030000e+04 -1.759969e-03 -1.714349e+08 
 4.031000e+04 -1.760459e-03 -1.714826e+08 
 4.032000e+04 -1.760949e-03 -1.715303e+08 
 4.033000e+04 -1.761439e-03 -1.715780e+08 
 4.034000e+04 -1.761929e-03 -1.716257e+08 
 4.035000e+04 -1.762419e-03 -1.716734e+08 
 4.036000e+04 -1.762909e-03 -1.717212e+08 
 4.037000e+04 -1.763399e-03 -1.717689e+08 
 4.038000e+04 -1.763889e-03 -1.718166e+08 
 4.039000e+04 -1.764379e-03 -1.718643e+08 
 4.040000e+04 -1.764870e-03 -1.719120e+08 
 4.041000e+04 -1.765360e-03 -1.719597e+08 
 4.042000e+04 -1.765850e-03 -1.720074e+08 
 4.043000e+04 -1.766340e-03 -1.720551e+08 
 4.044000e+04 -1.766830e-03 -1.721028e+08 
 4.045000e+04 -1.767320e-03 -1.721506e+08 
 4.046000e+04 -1.767810e-03 -1.721983e+08 
 4.047000e+04 -1.768300e-03 -1.722460e+08 
 4.048000e+04 -1.768790e-03 -1.722937e+08 
 4.049000e+04 -1.769280e-03 -1.723414e+08 
 4.050000e+04 -1.769770e-03 -1.723891e+08 
 4.051000e+04 -1.770260e-03 -1.724368e+08 
 4.052000e+04 -1.770751e-03 -1.724845e+08 
 4.053000e+04 -1.771241e-03 -1.725323e+08 
 4.054000e+04 -1.771731e-03 -1.725800e+08 
 4.055000e+04 -1.772221e-03 -1.726277e+08 
 4.056000e+04 -1.772711e-03 -1.726754e+08 
 4.057000e+04 -1.773201e-03 -1.727231e+08 
 4.058000e+04 -1.773691e-03 -1.727708e+08 
 4.059000e+04 -1.774181e-03 -1.728185e+08 
 4.060000e+04 -1.774671e-03 -1.728662e+08 
 4.061000e+04 -1.775161e-03 -1.729139e+08 
 4.062000e+04 -1.775651e-03 -1.729616e+08 
 4.063000e+04 -1.776141e-03 -1.730094e+08 
 4.064000e+04 -1.776632e-03 -1.730571e+08 
 4.065000e+04 -1.777122e-03 -1.731048e+08 
 4.066000e+04 -1.777612e-03 -1.731525e+08 
 4.067000e+04 -1.778102e-03 -1.732002e+08 
 4.068000e+04 -1.778592e-03 -1.732479e+08 
 4.069000e+04 -1.779082e-03 -1.732956e+08 
 4.070000e+04 -1.779572e-03 -1.733433e+08 
 4.071000e+04 -1.780062e-03 -1.733910e+08 
 4.072000e+04 -1.780552e-03 -1.734387e+08 
 4.073000e+04 -1.781042e-03 -1.734864e+08 
 4.074000e+04 -1.781532e-03 -1.735342e+08 
 4.075000e+04 -1.782022e-03 -1.735819e+08 
 4.076000e+04 -1.782513e-03 -1.736296e+08 
 4.077000e+04 -1.783003e-03 -1.736773e+08 
 4.078000e+04 -1.783493e-03 -1.737250e+08 
 4.079000e+04 -1.783983e-03 -1.737727e+08 
 4.080000e+04 -1.784473e-03 -1.738204e+08 
 4.081000e+04 -1.784963e-03 -1.738681e+08 
 4.082000e+04 -1.785453e-03 -1.739158e+08 
 4.083000e+04 -1.785943e-03 -1.739636e+08 
 4.084000e+04 -1.786433e-03 -1.740113e+08 
 4.085000e+04 -1.786923e-03 -1.740590e+08 
 4.086000e+04 -1.787413e-03 -1.741067e+08 
 4.087000e+04 -1.787903e-03 -1.741544e+08 
 4.088000e+04 -1.788394e-03 -1.742021e+08 
 4.089000e+04 -1.788884e-03 -1.742498e+08 
 4.090000e+04 -1.789374e-03 -1.742975e+08 
 4.091000e+04 -1.789864e-03 -1.743452e+08 
 4.092000e+04 -1.790354e-03 -1.743929e+08 
 4.093000e+04 -1.790844e-03 -1.744407e+08 
 4.094000e+04 -1.791334e-03 -1.744884e+08 
 4.095000e+04 -1.791824e-03 -1.745361e+08 
 4.096000e+04 -1.792314e-03 -1.745838e+08 
 4.097000e+04 -1.792804e-03 -1.746315e+08 
 4.098000e+04 -1.793294e-03 -1.746792e+08 
 4.099000e+04 -1.793784e-03 -1.747269e+08 
 4.100000e+04 -1.794275e-03 -1.747746e+08 
 4.101000e+04 -1.794765e-03 -1.748223e+08 
 4.102000e+04 -1.795255e-03 -1.748700e+08 
 4.103000e+04 -1.795745e-03 -1.749178e+08 
 4.104000e+04 -1.796235e-03 -1.749655e+08 
 4.105000e+04 -1.796725e-03 -1.750132e+08 
 4.106000e+04 -1.797215e-03 -1.750609e+08 
 4.107000e+04 -1.797705e-03 -1.751086e+08 
 4.108000e+04 -1.798195e-03 -1.751563e+08 
 4.109000e+04 -1.798685e-03 -1.752040e+08 
 4.110000e+04 -1.799175e-03 -1.752517e+08 
 4.111000e+04 -1.799665e-03 -1.752994e+08 
 4.112000e+04 -1.800156e-03 -1.753471e+08 
 4.113000e+04 -1.800646e-03 -1.753948e+08 
 4.114000e+04 -1.801136e-03 -1.754426e+08 
 4.115000e+04 -1.801626e-03 -1.754903e+08 
 4.116000e+04 -1.802116e-03 -1.755380e+08 
 4.117000e+04 -1.802606e-03 -1.755857e+08 
 4.118000e+04 -1.803096e-03 -1.756334e+08 
 4.119000e+04 -1.803586e-03 -1.756811e+08 
 4.120000e+04 -1.804076e-03 -1.757288e+08 
 4.121000e+04 -1.804566e-03 -1.757765e+08 
 4.122000e+04 -1.805056e-03 -1.758242e+08 
 4.123000e+04 -1.805546e-03 -1.758719e+08 
 4.124000e+04 -1.806037e-03 -1.759197e+08 
 4.125000e+04 -1.806527e-03 -1.759674e+08 
 4.126000e+04 -1.807017e-03 -1.760151e+08 
 4.127000e+04 -1.807507e-03 -1.760628e+08 
 4.128000e+04 -1.807997e-03 -1.761105e+08 
 4.129000e+04 -1.808487e-03 -1.761582e+08 
 4.130000e+04 -1.808977e-03 -1.762059e+08 
 4.131000e+04 -1.809467e-03 -1.762536e+08 
 4.132000e+04 -1.809957e-03 -1.763013e+08 
 4.133000e+04 -1.810447e-03 -1.763490e+08 
 4.134000e+04 -1.810937e-03 -1.763968e+08 
 4.135000e+04 -1.811427e-03 -1.764445e+08 
 4.136000e+04 -1.811918e-03 -1.764922e+08 
 4.137000e+04 -1.812408e-03 -1.765399e+08 
 4.138000e+04 -1.812898e-03 -1.765876e+08 
 4.139000e+04 -1.813388e-03 -1.766353e+08 
 4.140000e+04 -1.813878e-03 -1.766830e+08 
 4.141000e+04 -1.814368e-03 -1.767307e+08 
 4.142000e+04 -1.814858e-03 -1.767784e+08 
 4.143000e+04 -1.815348e-03 -1.768261e+08 
 4.144000e+04 -1.815838e-03 -1.768738e+08 
 4.145000e+04 -1.816328e-03 -1.769216e+08 
 4.146000e+04 -1.816818e-03 -1.769693e+08 
 4.147000e+04 -1.817309e-03 -1.770170e+08 
 4.148000e+04 -1.817799e-03 -1.770647e+08 
 4.149000e+04 -1.818289e-03 -1.771124e+08 
 4.150000e+04 -1.818779e-03 -1.771601e+08 
 4.151000e+04 -1.819269e-03 -1.772078e+08 
 4.152000e+04 -1.819759e-03 -1.772555e+08 
 4.153000e+04 -1.820249e-03 -1.773032e+08 
 4.154000e+04 -1.820739e-03 -1.773509e+08 
 4.155000e+04 -1.821229e-03 -1.773987e+08 
 4.156000e+04 -1.821719e-03 -1.774464e+08 
 4.157000e+04 -1.822209e-03 -1.774941e+08 
 4.158000e+04 -1.822699e-03 -1.775418e+08 
 4.159000e+04 -1.823190e-03 -1.775895e+08 
 4.160000e+04 -1.823680e-03 -1.776372e+08 
 4.161000e+04 -1.824170e-03 -1.776849e+08 
 4.162000e+04 -1.824660e-03 -1.777326e+08 
 4.163000e+04 -1.825150e-03 -1.777803e+08 
 4.164000e+04 -1.825640e-03 -1.778280e+08 
 4.165000e+04 -1.826130e-03 -1.778758e+08 
 4.166000e+04 -1.826620e-03 -1.779235e+08 
 4.167000e+04 -1.827110e-03 -1.779712e+08 
 4.168000e+04 -1.827600e-03 -1.780189e+08 
 4.169000e+04 -1.828090e-03 -1.780666e+08 
 4.170000e+04 -1.828580e-03 -1.781143e+08 
 4.171000e+04 -1.829071e-03 -1.781620e+08 
 4.172000e+04 -1.829561e-03 -1.782097e+08 
 4.173000e+04 -1.830051e-03 -1.782574e+08 
 4.174000e+04 -1.830541e-03 -1.783051e+08 
 4.175000e+04 -1.831031e-03 -1.783528e+08 
 4.176000e+04 -1.831521e-03 -1.784006e+08 
 4.177000e+04 -1.832011e-03 -1.784483e+08 
 4.178000e+04 -1.832501e-03 -1.784960e+08 
 4.179000e+04 -1.832991e-03 -1.785437e+08 
 4.180000e+04 -1.833481e-03 -1.785914e+08 
 4.181000e+04 -1.833971e-03 -1.786391e+08 
 4.182000e+04 -1.834462e-03 -1.786868e+08 
 4.183000e+04 -1.834952e-03 -1.787345e+08 
 4.184000e+04 -1.835442e-03 -1.787822e+08 
 4.185000e+04 -1.835932e-03 -1.788299e+08 
 4.186000e+04 -1.836422e-03 -1.788776e+08 
 4.187000e+04 -1.836912e-03 -1.789253e+08 
 4.188000e+04 -1.837402e-03 -1.789731e+08 
 4.189000e+04 -1.837892e-03 -1.790208e+08 
 4.190000e+04 -1.838382e-03 -1.790685e+08 
 4.191000e+04 -1.838872e-03 -1.791162e+08 
 4.192000e+04 -1.839362e-03 -1.791639e+08 
 4.193000e+04 -1.839852e-03 -1.792116e+08 
 4.194000e+04 -1.840343e-03 -1.792593e+08 
 4.195000e+04 -1.840833e-03 -1.793070e+08 
 4.196000e+04 -1.841323e-03 -1.793547e+08 
 4.197000e+04 -1.841813e-03 -1.794024e+08 
 4.198000e+04 -1.842303e-03 -1.794501e+08 
 4.199000e+04 -1.842793e-03 -1.794979e+08 
 4.200000e+04 -1.843283e-03 -1.795456e+08 
 4.201000e+04 -1.843773e-03 -1.795933e+08 
 4.202000e+04 -1.844263e-03 -1.796410e+08 
 4.203000e+04 -1.844753e-03 -1.796887e+08 
 4.204000e+04 -1.845243e-03 -1.797364e+08 
 4.205000e+04 -1.845734e-03 -1.797841e+08 
 4.206000e+04 -1.846224e-03 -1.798318e+08 
 4.207000e+04 -1.846714e-03 -1.798795e+08 
 4.208000e+04 -1.847204e-03 -1.799272e+08 
 4.209000e+04 -1.847694e-03 -1.799749e+08 
 4.210000e+04 -1.848184e-03 -1.800227e+08 
 4.211000e+04 -1.848674e-03 -1.800704e+08 
 4.212000e+04 -1.849164e-03 -1.801181e+08 
 4.213000e+04 -1.849654e-03 -1.801658e+08 
 4.214000e+04 -1.850144e-03 -1.802135e+08 
 4.215000e+04 -1.850634e-03 -1.802612e+08 
 4.216000e+04 -1.851124e-03 -1.803089e+08 
 4.217000e+04 -1.851615e-03 -1.803566e+08 
 4.218000e+04 -1.852105e-03 -1.804043e+08 
 4.219000e+04 -1.852595e-03 -1.804520e+08 
 4.220000e+04 -1.853085e-03 -1.804997e+08 
 4.221000e+04 -1.853575e-03 -1.805474e+08 
 4.222000e+04 -1.854065e-03 -1.805951e+08 
 4.223000e+04 -1.854555e-03 -1.806429e+08 
 4.224000e+04 -1.855045e-03 -1.806906e+08 
 4.225000e+04 -1.855535e-03 -1.807383e+08 
 4.226000e+04 -1.856025e-03 -1.807860e+08 
 4.227000e+04 -1.856515e-03 -1.808337e+08 
 4.228000e+04 -1.857006e-03 -1.808814e+08 
 4.229000e+04 -1.857496e-03 -1.809291e+08 
 4.230000e+04 -1.857986e-03 -1.809768e+08 
 4.231000e+04 -1.858476e-03 -1.810245e+08 
 4.232000e+04 -1.858966e-03 -1.810722e+08 
 4.233000e+04 -1.859456e-03 -1.811199e+08 
 4.234000e+04 -1.859946e-03 -1.811676e+08 
 4.235000e+04 -1.860436e-03 -1.812154e+08 
 4.236000e+04 -1.860926e-03 -1.812631e+08 
 4.237000e+04 -1.861416e-03 -1.813108e+08 
 4.238000e+04 -1.861906e-03 -1.813585e+08 
 4.239000e+04 -1.862396e-03 -1.814062e+08 
 4.240000e+04 -1.862887e-03 -1.814539e+08 
 4.241000e+04 -1.863377e-03 -1.815016e+08 
 4.242000e+04 -1.863867e-03 -1.815493e+08 
 4.243000e+04 -1.864357e-03 -1.815970e+08 
 4.244000e+04 -1.864847e-03 -1.816447e+08 
 4.245000e+04 -1.865337e-03 -1.816924e+08 
 4.246000e+04 -1.865827e-03 -1.817402e+08 
 4.247000e+04 -1.866317e-03 -1.817879e+08 
 4.248000e+04 -1.866807e-03 -1.818356e+08 
 4.249000e+04 -1.867297e-03 -1.818833e+08 
 4.250000e+04 -1.867787e-03 -1.819310e+08 
 4.251000e+04 -1.868278e-03 -1.819787e+08 
 4.252000e+04 -1.868768e-03 -1.820264e+08 
 4.253000e+04 -1.869258e-03 -1.820741e+08 
 4.254000e+04 -1.869748e-03 -1.821218e+08 
 4.255000e+04 -1.870238e-03 -1.821695e+08 
 4.256000e+04 -1.870728e-03 -1.822172e+08 
 4.257000e+04 -1.871218e-03 -1.822649e+08 
 4.258000e+04 -1.871708e-03 -1.823126e+08 
 4.259000e+04 -1.872198e-03 -1.823604e+08 
 4.260000e+04 -1.872688e-03 -1.824081e+08 
 4.261000e+04 -1.873178e-03 -1.824558e+08 
 4.262000e+04 -1.873669e-03 -1.825035e+08 
 4.263000e+04 -1.874159e-03 -1.825512e+08 
 4.264000e+04 -1.874649e-03 -1.825989e+08 
 4.265000e+04 -1.875139e-03 -1.826466e+08 
 4.266000e+04 -1.875629e-03 -1.826943e+08 
 4.267000e+04 -1.876119e-03 -1.827420e+08 
 4.268000e+04 -1.876609e-03 -1.827897e+08 
 4.269000e+04 -1.877099e-03 -1.828374e+08 
 4.270000e+04 -1.877589e-03 -1.828851e+08 
 4.271000e+04 -1.878079e-03 -1.829329e+08 
 4.272000e+04 -1.878569e-03 -1.829806e+08 
 4.273000e+04 -1.879060e-03 -1.830283e+08 
 4.274000e+04 -1.879550e-03 -1.830760e+08 
 4.275000e+04 -1.880040e-03 -1.831237e+08 
 4.276000e+04 -1.880530e-03 -1.831714e+08 
 4.277000e+04 -1.881020e-03 -1.832191e+08 
 4.278000e+04 -1.881510e-03 -1.832668e+08 
 4.279000e+04 -1.882000e-03 -1.833145e+08 
 4.280000e+04 -1.882490e-03 -1.833622e+08 
 4.281000e+04 -1.882980e-03 -1.834099e+08 
 4.282000e+04 -1.883470e-03 -1.834576e+08 
 4.283000e+04 -1.883960e-03 -1.835054e+08 
 4.284000e+04 -1.884450e-03 -1.835531e+08 
 4.285000e+04 -1.884941e-03 -1.836008e+08 
 4.286000e+04 -1.885431e-03 -1.836485e+08 
 4.287000e+04 -1.885921e-03 -1.836962e+08 
 4.288000e+04 -1.886411e-03 -1.837439e+08 
 4.289000e+04 -1.886901e-03 -1.837916e+08 
 4.290000e+04 -1.887391e-03 -1.838393e+08 
 4.291000e+04 -1.887881e-03 -1.838870e+08 
 4.292000e+04 -1.888371e-03 -1.839347e+08 
 4.293000e+04 -1.888861e-03 -1.839824e+08 
 4.294000e+04 -1.889351e-03 -1.840301e+08 
 4.295000e+04 -1.889841e-03 -1.840778e+08 
 4.296000e+04 -1.890332e-03 -1.841255e+08 
 4.297000e+04 -1.890822e-03 -1.841733e+08 
 4.298000e+04 -1.891312e-03 -1.842210e+08 
 4.299000e+04 -1.891802e-03 -1.842687e+08 
 4.300000e+04 -1.892292e-03 -1.843164e+08 
 4.301000e+04 -1.892782e-03 -1.843641e+08 
 4.302000e+04 -1.893272e-03 -1.844118e+08 
 4.303000e+04 -1.893762e-03 -1.844595e+08 
 4.304000e+04 -1.894252e-03 -1.845072e+08 
 4.305000e+04 -1.894742e-03 -1.845549e+08 
 4.306000e+04 -1.895232e-03 -1.846026e+08 
 4.307000e+04 -1.895723e-03 -1.846503e+08 
 4.308000e+04 -1.896213e-03 -1.846980e+08 
 4.309000e+04 -1.896703e-03 -1.847458e+08 
 4.310000e+04 -1.897193e-03 -1.847935e+08 
 4.311000e+04 -1.897683e-03 -1.848412e+08 
 4.312000e+04 -1.898173e-03 -1.848889e+08 
 4.313000e+04 -1.898663e-03 -1.849366e+08 
 4.314000e+04 -1.899153e-03 -1.849843e+08 
 4.315000e+04 -1.899643e-03 -1.850320e+08 
 4.316000e+04 -1.900133e-03 -1.850797e+08 
 4.317000e+04 -1.900623e-03 -1.851274e+08 
 4.318000e+04 -1.901114e-03 -1.851751e+08 
 4.319000e+04 -1.901604e-03 -1.852228e+08 
 4.320000e+04 -1.902094e-03 -1.852705e+08 
 4.321000e+04 -1.902584e-03 -1.853182e+08 
 4.322000e+04 -1.903074e-03 -1.853660e+08 
 4.323000e+04 -1.903564e-03 -1.854137e+08 
 4.324000e+04 -1.904054e-03 -1.854614e+08 
 4.325000e+04 -1.904544e-03 -1.855091e+08 
 4.326000e+04 -1.905034e-03 -1.855568e+08 
 4.327000e+04 -1.905524e-03 -1.856045e+08 
 4.328000e+04 -1.906014e-03 -1.856522e+08 
 4.329000e+04 -1.906505e-03 -1.856999e+08 
 4.330000e+04 -1.906995e-03 -1.857476e+08 
 4.331000e+04 -1.907485e-03 -1.857953e+08 
 4.332000e+04 -1.907975e-03 -1.858430e+08 
 4.333000e+04 -1.908465e-03 -1.858907e+08 
 4.334000e+04 -1.908955e-03 -1.859384e+08 
 4.335000e+04 -1.909445e-03 -1.859861e+08 
 4.336000e+04 -1.909935e-03 -1.860339e+08 
 4.337000e+04 -1.910425e-03 -1.860816e+08 
 4.338000e+04 -1.910915e-03 -1.861293e+08 
 4.339000e+04 -1.911405e-03 -1.861770e+08 
 4.340000e+04 -1.911896e-03 -1.862247e+08 
 4.341000e+04 -1.912386e-03 -1.862724e+08 
 4.342000e+04 -1.912876e-03 -1.863201e+08 
 4.343000e+04 -1.913366e-03 -1.863678e+08 
 4.344000e+04 -1.913856e-03 -1.864155e+08 
 4.345000e+04 -1.914346e-03 -1.864632e+08 
 4.346000e+04 -1.914836e-03 -1.865109e+08 
 4.347000e+04 -1.915326e-03 -1.865586e+08 
 4.348000e+04 -1.915816e-03 -1.866063e+08 
 4.349000e+04 -1.916306e-03 -1.866541e+08 
 4.350000e+04 -1.916796e-03 -1.867018e+08 
 4.351000e+04 -1.917287e-03 -1.867495e+08 
 4.352000e+04 -1.917777e-03 -1.867972e+08 
 4.353000e+04 -1.918267e-03 -1.868449e+08 
 4.354000e+04 -1.918757e-03 -1.868926e+08 
 4.355000e+04 -1.919247e-03 -1.869403e+08 
 4.356000e+04 -1.919737e-03 -1.869880e+08 
 4.357000e+04 -1.920227e-03 -1.870357e+08 
 4.358000e+04 -1.920717e-03 -1.870834e+08 
 4.359000e+04 -1.921207e-03 -1.871311e+08 
 4.360000e+04 -1.921697e-03 -1.871788e+08 
 4.361000e+04 -1.922187e-03 -1.872265e+08 
 4.362000e+04 -1.922678e-03 -1.872742e+08 
 4.363000e+04 -1.923168e-03 -1.873220e+08 
 4.364000e+04 -1.923658e-03 -1.873697e+08 
 4.365000e+04 -1.924148e-03 -1.874174e+08 
 4.366000e+04 -1.924638e-03 -1.874651e+08 
 4.367000e+04 -1.925128e-03 -1.875128e+08 
 4.368000e+04 -1.925618e-03 -1.875605e+08 
 4.369000e+04 -1.926108e-03 -1.876082e+08 
 4.370000e+04 -1.926598e-03 -1.876559e+08 
 4.371000e+04 -1.927088e-03 -1.877036e+08 
 4.372000e+04 -1.927579e-03 -1.877513e+08 
 4.373000e+04 -1.928069e-03 -1.877990e+08 
 4.374000e+04 -1.928559e-03 -1.878467e+08 
 4.375000e+04 -1.929049e-03 -1.878944e+08 
 4.376000e+04 -1.929539e-03 -1.879421e+08 
 4.377000e+04 -1.930029e-03 -1.879898e+08 
 4.378000e+04 -1.930519e-03 -1.880376e+08 
 4.379000e+04 -1.931009e-03 -1.880853e+08 
 4.380000e+04 -1.931499e-03 -1.881330e+08 
 4.381000e+04 -1.931989e-03 -1.881807e+08 
 4.382000e+04 -1.932479e-03 -1.882284e+08 
 4.383000e+04 -1.932970e-03 -1.882761e+08 
 4.384000e+04 -1.933460e-03 -1.883238e+08 
 4.385000e+04 -1.933950e-03 -1.883715e+08 
 4.386000e+04 -1.934440e-03 -1.884192e+08 
 4.387000e+04 -1.934930e-03 -1.884669e+08 
 4.388000e+04 -1.935420e-03 -1.885146e+08 
